Time Stamp,Time Zone,Fuel Category,Gen MW,,,,,
1/1/2018 5:50,EST,Other Fossil Fuels,176,,,,,
1/1/2018 5:50,EST,Other Renewables,278,,,,,
1/1/2018 5:50,EST,Wind,254,,,,,
1/1/2018 5:50,EST,Hydro,2704,,,,,
1/1/2018 5:55,EST,Dual Fuel,4612,,,,,
1/1/2018 5:55,EST,Natural Gas,2856,,,,,
1/1/2018 5:55,EST,Nuclear,5412,,,,,
1/1/2018 5:55,EST,Other Fossil Fuels,176,,,,,
1/1/2018 5:55,EST,Other Renewables,276,,,,,
1/1/2018 5:55,EST,Wind,245,,,,,
1/1/2018 5:55,EST,Hydro,2757,,,,,
1/1/2018 6:00,EST,Dual Fuel,4580,,,,,
1/1/2018 6:00,EST,Natural Gas,2838,,,,,
1/1/2018 6:00,EST,Nuclear,5411,,,,,
1/1/2018 6:00,EST,Other Fossil Fuels,176,,,,,
1/1/2018 6:00,EST,Other Renewables,279,,,,,
1/1/2018 6:00,EST,Wind,242,,,,,
1/1/2018 6:00,EST,Hydro,2781,,,,,
1/1/2018 6:05,EST,Dual Fuel,4484,,,,,
1/1/2018 6:05,EST,Natural Gas,2808,,,,,
1/1/2018 6:05,EST,Nuclear,5411,,,,,
1/1/2018 6:05,EST,Other Fossil Fuels,176,,,,,
1/1/2018 6:05,EST,Other Renewables,278,,,,,
1/1/2018 6:05,EST,Wind,235,,,,,
1/1/2018 6:05,EST,Hydro,2878,,,,,
1/1/2018 6:10,EST,Dual Fuel,4532,,,,,
1/1/2018 6:10,EST,Natural Gas,2797,,,,,
1/1/2018 6:10,EST,Nuclear,5412,,,,,
1/1/2018 6:10,EST,Other Fossil Fuels,175,,,,,
1/1/2018 6:10,EST,Other Renewables,276,,,,,
1/1/2018 6:10,EST,Wind,232,,,,,
1/1/2018 6:10,EST,Hydro,2920,,,,,
1/1/2018 6:15,EST,Dual Fuel,4589,,,,,
1/1/2018 6:15,EST,Natural Gas,2796,,,,,
1/1/2018 6:15,EST,Nuclear,5413,,,,,
1/1/2018 6:15,EST,Other Fossil Fuels,176,,,,,
1/1/2018 6:15,EST,Other Renewables,278,,,,,
1/1/2018 6:15,EST,Wind,230,,,,,
1/1/2018 6:15,EST,Hydro,2946,,,,,
1/1/2018 6:20,EST,Dual Fuel,4667,,,,,
1/1/2018 6:20,EST,Natural Gas,2788,,,,,
1/1/2018 6:20,EST,Nuclear,5411,,,,,
1/1/2018 6:20,EST,Other Fossil Fuels,178,,,,,
1/1/2018 6:20,EST,Other Renewables,275,,,,,
1/1/2018 6:20,EST,Wind,222,,,,,
1/1/2018 6:20,EST,Hydro,2968,,,,,
1/1/2018 6:25,EST,Dual Fuel,4743,,,,,
1/1/2018 6:25,EST,Natural Gas,2787,,,,,
1/1/2018 6:25,EST,Nuclear,5414,,,,,
1/1/2018 6:25,EST,Other Fossil Fuels,187,,,,,
1/1/2018 6:25,EST,Other Renewables,275,,,,,
1/1/2018 6:25,EST,Wind,216,,,,,
1/1/2018 6:25,EST,Hydro,2930,,,,,
1/1/2018 6:30,EST,Dual Fuel,4794,,,,,
1/1/2018 6:30,EST,Natural Gas,2789,,,,,
1/1/2018 6:30,EST,Nuclear,5413,,,,,
1/1/2018 6:30,EST,Other Fossil Fuels,201,,,,,
1/1/2018 6:30,EST,Other Renewables,277,,,,,
1/1/2018 6:30,EST,Wind,206,,,,,
1/1/2018 6:30,EST,Hydro,2920,,,,,
1/1/2018 6:35,EST,Dual Fuel,4803,,,,,
1/1/2018 6:35,EST,Natural Gas,2784,,,,,
1/1/2018 6:35,EST,Nuclear,5413,,,,,
1/1/2018 6:35,EST,Other Fossil Fuels,201,,,,,
1/1/2018 6:35,EST,Other Renewables,273,,,,,
1/1/2018 6:35,EST,Wind,205,,,,,
1/1/2018 6:35,EST,Hydro,2926,,,,,
1/1/2018 6:40,EST,Dual Fuel,4813,,,,,
1/1/2018 6:40,EST,Natural Gas,2763,,,,,
1/1/2018 6:40,EST,Nuclear,5413,,,,,
1/1/2018 6:40,EST,Other Fossil Fuels,201,,,,,
1/1/2018 6:40,EST,Other Renewables,271,,,,,
1/1/2018 6:40,EST,Wind,203,,,,,
1/1/2018 6:40,EST,Hydro,2940,,,,,
1/1/2018 6:45,EST,Dual Fuel,4824,,,,,
1/1/2018 6:45,EST,Natural Gas,2763,,,,,
1/1/2018 6:45,EST,Nuclear,5412,,,,,
1/1/2018 6:45,EST,Other Fossil Fuels,201,,,,,
1/1/2018 6:45,EST,Other Renewables,274,,,,,
1/1/2018 6:45,EST,Wind,201,,,,,
1/1/2018 6:45,EST,Hydro,2968,,,,,
1/1/2018 6:50,EST,Dual Fuel,4821,,,,,
1/1/2018 6:50,EST,Natural Gas,2728,,,,,
1/1/2018 6:50,EST,Nuclear,5412,,,,,
1/1/2018 6:50,EST,Other Fossil Fuels,195,,,,,
1/1/2018 6:50,EST,Other Renewables,273,,,,,
1/1/2018 6:50,EST,Wind,198,,,,,
1/1/2018 6:50,EST,Hydro,3000,,,,,
1/1/2018 6:55,EST,Dual Fuel,4809,,,,,
1/1/2018 6:55,EST,Natural Gas,2708,,,,,
1/1/2018 6:55,EST,Nuclear,5412,,,,,
1/1/2018 6:55,EST,Other Fossil Fuels,193,,,,,
1/1/2018 6:55,EST,Other Renewables,272,,,,,
1/1/2018 6:55,EST,Wind,196,,,,,
1/1/2018 6:55,EST,Hydro,3098,,,,,
1/1/2018 7:00,EST,Dual Fuel,4844,,,,,
1/1/2018 7:00,EST,Natural Gas,2717,,,,,
1/1/2018 7:00,EST,Nuclear,5414,,,,,
1/1/2018 7:00,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:00,EST,Other Renewables,273,,,,,
1/1/2018 7:00,EST,Wind,191,,,,,
1/1/2018 7:00,EST,Hydro,3157,,,,,
1/1/2018 7:05,EST,Dual Fuel,4900,,,,,
1/1/2018 7:05,EST,Natural Gas,2727,,,,,
1/1/2018 7:05,EST,Nuclear,5412,,,,,
1/1/2018 7:05,EST,Other Fossil Fuels,194,,,,,
1/1/2018 7:05,EST,Other Renewables,272,,,,,
1/1/2018 7:05,EST,Wind,185,,,,,
1/1/2018 7:05,EST,Hydro,3278,,,,,
1/1/2018 7:10,EST,Dual Fuel,4992,,,,,
1/1/2018 7:10,EST,Natural Gas,2702,,,,,
1/1/2018 7:10,EST,Nuclear,5412,,,,,
1/1/2018 7:10,EST,Other Fossil Fuels,195,,,,,
1/1/2018 7:10,EST,Other Renewables,272,,,,,
1/1/2018 7:10,EST,Wind,186,,,,,
1/1/2018 7:10,EST,Hydro,3420,,,,,
1/1/2018 7:15,EST,Dual Fuel,4973,,,,,
1/1/2018 7:15,EST,Natural Gas,2683,,,,,
1/1/2018 7:15,EST,Nuclear,5412,,,,,
1/1/2018 7:15,EST,Other Fossil Fuels,195,,,,,
1/1/2018 7:15,EST,Other Renewables,272,,,,,
1/1/2018 7:15,EST,Wind,186,,,,,
1/1/2018 7:15,EST,Hydro,3535,,,,,
1/1/2018 7:20,EST,Dual Fuel,4968,,,,,
1/1/2018 7:20,EST,Natural Gas,2665,,,,,
1/1/2018 7:20,EST,Nuclear,5413,,,,,
1/1/2018 7:20,EST,Other Fossil Fuels,195,,,,,
1/1/2018 7:20,EST,Other Renewables,267,,,,,
1/1/2018 7:20,EST,Wind,187,,,,,
1/1/2018 7:20,EST,Hydro,3612,,,,,
1/1/2018 7:25,EST,Dual Fuel,4969,,,,,
1/1/2018 7:25,EST,Natural Gas,2661,,,,,
1/1/2018 7:25,EST,Nuclear,5412,,,,,
1/1/2018 7:25,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:25,EST,Other Renewables,272,,,,,
1/1/2018 7:25,EST,Wind,196,,,,,
1/1/2018 7:25,EST,Hydro,3635,,,,,
1/1/2018 7:30,EST,Dual Fuel,4933,,,,,
1/1/2018 7:30,EST,Natural Gas,2664,,,,,
1/1/2018 7:30,EST,Nuclear,5413,,,,,
1/1/2018 7:30,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:30,EST,Other Renewables,266,,,,,
1/1/2018 7:30,EST,Wind,211,,,,,
1/1/2018 7:30,EST,Hydro,3599,,,,,
1/1/2018 7:35,EST,Dual Fuel,4930,,,,,
1/1/2018 7:35,EST,Natural Gas,2664,,,,,
1/1/2018 7:35,EST,Nuclear,5414,,,,,
1/1/2018 7:35,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:35,EST,Other Renewables,272,,,,,
1/1/2018 7:35,EST,Wind,221,,,,,
1/1/2018 7:35,EST,Hydro,3635,,,,,
1/1/2018 7:39,EST,Dual Fuel,4938,,,,,
1/1/2018 7:39,EST,Natural Gas,2664,,,,,
1/1/2018 7:39,EST,Nuclear,5414,,,,,
1/1/2018 7:39,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:39,EST,Other Renewables,274,,,,,
1/1/2018 7:39,EST,Wind,235,,,,,
1/1/2018 7:39,EST,Hydro,3616,,,,,
1/1/2018 7:40,EST,Dual Fuel,4952,,,,,
1/1/2018 7:40,EST,Natural Gas,2666,,,,,
1/1/2018 7:40,EST,Nuclear,5415,,,,,
1/1/2018 7:40,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:40,EST,Other Renewables,274,,,,,
1/1/2018 7:40,EST,Wind,244,,,,,
1/1/2018 7:40,EST,Hydro,3615,,,,,
1/1/2018 7:41,EST,Dual Fuel,4965,,,,,
1/1/2018 7:41,EST,Natural Gas,2666,,,,,
1/1/2018 7:41,EST,Nuclear,5412,,,,,
1/1/2018 7:41,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:41,EST,Other Renewables,271,,,,,
1/1/2018 7:41,EST,Wind,246,,,,,
1/1/2018 7:41,EST,Hydro,3619,,,,,
1/1/2018 7:45,EST,Dual Fuel,4988,,,,,
1/1/2018 7:45,EST,Natural Gas,2663,,,,,
1/1/2018 7:45,EST,Nuclear,5414,,,,,
1/1/2018 7:45,EST,Other Fossil Fuels,193,,,,,
1/1/2018 7:45,EST,Other Renewables,271,,,,,
1/1/2018 7:45,EST,Wind,246,,,,,
1/1/2018 7:45,EST,Hydro,3608,,,,,
1/1/2018 7:50,EST,Dual Fuel,5013,,,,,
1/1/2018 7:50,EST,Natural Gas,2669,,,,,
1/1/2018 7:50,EST,Nuclear,5414,,,,,
1/1/2018 7:50,EST,Other Fossil Fuels,195,,,,,
1/1/2018 7:50,EST,Other Renewables,278,,,,,
1/1/2018 7:50,EST,Wind,246,,,,,
1/1/2018 7:50,EST,Hydro,3614,,,,,
1/1/2018 7:55,EST,Dual Fuel,5031,,,,,
1/1/2018 7:55,EST,Natural Gas,2676,,,,,
1/1/2018 7:55,EST,Nuclear,5413,,,,,
1/1/2018 7:55,EST,Other Fossil Fuels,209,,,,,
1/1/2018 7:55,EST,Other Renewables,276,,,,,
1/1/2018 7:55,EST,Wind,245,,,,,
1/1/2018 7:55,EST,Hydro,3590,,,,,
1/1/2018 8:00,EST,Dual Fuel,5035,,,,,
1/1/2018 8:00,EST,Natural Gas,2677,,,,,
1/1/2018 8:00,EST,Nuclear,5413,,,,,
1/1/2018 8:00,EST,Other Fossil Fuels,213,,,,,
1/1/2018 8:00,EST,Other Renewables,277,,,,,
1/1/2018 8:00,EST,Wind,251,,,,,
1/1/2018 8:00,EST,Hydro,3597,,,,,
1/1/2018 8:05,EST,Dual Fuel,5039,,,,,
1/1/2018 8:05,EST,Natural Gas,2681,,,,,
1/1/2018 8:05,EST,Nuclear,5413,,,,,
1/1/2018 8:05,EST,Other Fossil Fuels,217,,,,,
1/1/2018 8:05,EST,Other Renewables,263,,,,,
1/1/2018 8:05,EST,Wind,256,,,,,
1/1/2018 8:05,EST,Hydro,3684,,,,,
1/1/2018 8:10,EST,Dual Fuel,5054,,,,,
1/1/2018 8:10,EST,Natural Gas,2679,,,,,
1/1/2018 8:10,EST,Nuclear,5414,,,,,
1/1/2018 8:10,EST,Other Fossil Fuels,217,,,,,
1/1/2018 8:10,EST,Other Renewables,261,,,,,
1/1/2018 8:10,EST,Wind,256,,,,,
1/1/2018 8:10,EST,Hydro,3767,,,,,
1/1/2018 8:15,EST,Dual Fuel,5127,,,,,
1/1/2018 8:15,EST,Natural Gas,2681,,,,,
1/1/2018 8:15,EST,Nuclear,5413,,,,,
1/1/2018 8:15,EST,Other Fossil Fuels,217,,,,,
1/1/2018 8:15,EST,Other Renewables,268,,,,,
1/1/2018 8:15,EST,Wind,250,,,,,
1/1/2018 8:15,EST,Hydro,3717,,,,,
1/1/2018 8:20,EST,Dual Fuel,5134,,,,,
1/1/2018 8:20,EST,Natural Gas,2683,,,,,
1/1/2018 8:20,EST,Nuclear,5416,,,,,
1/1/2018 8:20,EST,Other Fossil Fuels,216,,,,,
1/1/2018 8:20,EST,Other Renewables,265,,,,,
1/1/2018 8:20,EST,Wind,249,,,,,
1/1/2018 8:20,EST,Hydro,3686,,,,,
1/1/2018 8:25,EST,Dual Fuel,5188,,,,,
1/1/2018 8:25,EST,Natural Gas,2688,,,,,
1/1/2018 8:25,EST,Nuclear,5414,,,,,
1/1/2018 8:25,EST,Other Fossil Fuels,216,,,,,
1/1/2018 8:25,EST,Other Renewables,262,,,,,
1/1/2018 8:25,EST,Wind,253,,,,,
1/1/2018 8:25,EST,Hydro,3646,,,,,
1/1/2018 8:30,EST,Dual Fuel,5261,,,,,
1/1/2018 8:30,EST,Natural Gas,2687,,,,,
1/1/2018 8:30,EST,Nuclear,5415,,,,,
1/1/2018 8:30,EST,Other Fossil Fuels,216,,,,,
1/1/2018 8:30,EST,Other Renewables,264,,,,,
1/1/2018 8:30,EST,Wind,252,,,,,
1/1/2018 8:30,EST,Hydro,3580,,,,,
1/1/2018 8:35,EST,Dual Fuel,5329,,,,,
1/1/2018 8:35,EST,Natural Gas,2692,,,,,
1/1/2018 8:35,EST,Nuclear,5415,,,,,
1/1/2018 8:35,EST,Other Fossil Fuels,217,,,,,
1/1/2018 8:35,EST,Other Renewables,262,,,,,
1/1/2018 8:35,EST,Wind,255,,,,,
1/1/2018 8:35,EST,Hydro,3569,,,,,
1/1/2018 8:40,EST,Dual Fuel,5421,,,,,
1/1/2018 8:40,EST,Natural Gas,2693,,,,,
1/1/2018 8:40,EST,Nuclear,5416,,,,,
1/1/2018 8:40,EST,Other Fossil Fuels,217,,,,,
1/1/2018 8:40,EST,Other Renewables,260,,,,,
1/1/2018 8:40,EST,Wind,253,,,,,
1/1/2018 8:40,EST,Hydro,3523,,,,,
1/1/2018 8:45,EST,Dual Fuel,5385,,,,,
1/1/2018 8:45,EST,Natural Gas,2693,,,,,
1/1/2018 8:45,EST,Nuclear,5413,,,,,
1/1/2018 8:45,EST,Other Fossil Fuels,215,,,,,
1/1/2018 8:45,EST,Other Renewables,255,,,,,
1/1/2018 8:45,EST,Wind,251,,,,,
1/1/2018 8:45,EST,Hydro,3523,,,,,
1/1/2018 8:45,EST,Dual Fuel,5404,,,,,
1/1/2018 8:45,EST,Natural Gas,2694,,,,,
1/1/2018 8:45,EST,Nuclear,5408,,,,,
1/1/2018 8:45,EST,Other Fossil Fuels,215,,,,,
1/1/2018 8:45,EST,Other Renewables,255,,,,,
1/1/2018 8:45,EST,Wind,252,,,,,
1/1/2018 8:45,EST,Hydro,3544,,,,,
1/1/2018 8:47,EST,Dual Fuel,5399,,,,,
1/1/2018 8:47,EST,Natural Gas,2695,,,,,
1/1/2018 8:47,EST,Nuclear,5412,,,,,
1/1/2018 8:47,EST,Other Fossil Fuels,215,,,,,
1/1/2018 8:47,EST,Other Renewables,256,,,,,
1/1/2018 8:47,EST,Wind,252,,,,,
1/1/2018 8:47,EST,Hydro,3561,,,,,
1/1/2018 8:50,EST,Dual Fuel,5371,,,,,
1/1/2018 8:50,EST,Natural Gas,2694,,,,,
1/1/2018 8:50,EST,Nuclear,5416,,,,,
1/1/2018 8:50,EST,Other Fossil Fuels,215,,,,,
1/1/2018 8:50,EST,Other Renewables,257,,,,,
1/1/2018 8:50,EST,Wind,252,,,,,
1/1/2018 8:50,EST,Hydro,3567,,,,,
1/1/2018 8:55,EST,Dual Fuel,5338,,,,,
1/1/2018 8:55,EST,Natural Gas,2693,,,,,
1/1/2018 8:55,EST,Nuclear,5414,,,,,
1/1/2018 8:55,EST,Other Fossil Fuels,242,,,,,
1/1/2018 8:55,EST,Other Renewables,257,,,,,
1/1/2018 8:55,EST,Wind,252,,,,,
1/1/2018 8:55,EST,Hydro,3583,,,,,
1/1/2018 9:00,EST,Dual Fuel,5309,,,,,
1/1/2018 9:00,EST,Natural Gas,2694,,,,,
1/1/2018 9:00,EST,Nuclear,5413,,,,,
1/1/2018 9:00,EST,Other Fossil Fuels,335,,,,,
1/1/2018 9:00,EST,Other Renewables,258,,,,,
1/1/2018 9:00,EST,Wind,248,,,,,
1/1/2018 9:00,EST,Hydro,3611,,,,,
1/1/2018 9:05,EST,Dual Fuel,5285,,,,,
1/1/2018 9:05,EST,Natural Gas,2698,,,,,
1/1/2018 9:05,EST,Nuclear,5414,,,,,
1/1/2018 9:05,EST,Other Fossil Fuels,341,,,,,
1/1/2018 9:05,EST,Other Renewables,258,,,,,
1/1/2018 9:05,EST,Wind,241,,,,,
1/1/2018 9:05,EST,Hydro,3640,,,,,
1/1/2018 9:10,EST,Dual Fuel,5303,,,,,
1/1/2018 9:10,EST,Natural Gas,2695,,,,,
1/1/2018 9:10,EST,Nuclear,5414,,,,,
1/1/2018 9:10,EST,Other Fossil Fuels,341,,,,,
1/1/2018 9:10,EST,Other Renewables,257,,,,,
1/1/2018 9:10,EST,Wind,234,,,,,
1/1/2018 9:10,EST,Hydro,3641,,,,,
1/1/2018 9:15,EST,Dual Fuel,5314,,,,,
1/1/2018 9:15,EST,Natural Gas,2697,,,,,
1/1/2018 9:15,EST,Nuclear,5414,,,,,
1/1/2018 9:15,EST,Other Fossil Fuels,341,,,,,
1/1/2018 9:15,EST,Other Renewables,257,,,,,
1/1/2018 9:15,EST,Wind,238,,,,,
1/1/2018 9:15,EST,Hydro,3632,,,,,
1/1/2018 9:20,EST,Dual Fuel,5258,,,,,
1/1/2018 9:20,EST,Natural Gas,2698,,,,,
1/1/2018 9:20,EST,Nuclear,5413,,,,,
1/1/2018 9:20,EST,Other Fossil Fuels,341,,,,,
1/1/2018 9:20,EST,Other Renewables,261,,,,,
1/1/2018 9:20,EST,Wind,236,,,,,
1/1/2018 9:20,EST,Hydro,3648,,,,,
1/1/2018 9:25,EST,Dual Fuel,5223,,,,,
1/1/2018 9:25,EST,Natural Gas,2697,,,,,
1/1/2018 9:25,EST,Nuclear,5413,,,,,
1/1/2018 9:25,EST,Other Fossil Fuels,340,,,,,
1/1/2018 9:25,EST,Other Renewables,256,,,,,
1/1/2018 9:25,EST,Wind,226,,,,,
1/1/2018 9:25,EST,Hydro,3682,,,,,
1/1/2018 9:30,EST,Dual Fuel,5314,,,,,
1/1/2018 9:30,EST,Natural Gas,2701,,,,,
1/1/2018 9:30,EST,Nuclear,5415,,,,,
1/1/2018 9:30,EST,Other Fossil Fuels,347,,,,,
1/1/2018 9:30,EST,Other Renewables,255,,,,,
1/1/2018 9:30,EST,Wind,219,,,,,
1/1/2018 9:30,EST,Hydro,3659,,,,,
1/1/2018 9:35,EST,Dual Fuel,5433,,,,,
1/1/2018 9:35,EST,Natural Gas,2704,,,,,
1/1/2018 9:35,EST,Nuclear,5414,,,,,
1/1/2018 9:35,EST,Other Fossil Fuels,395,,,,,
1/1/2018 9:35,EST,Other Renewables,258,,,,,
1/1/2018 9:35,EST,Wind,215,,,,,
1/1/2018 9:35,EST,Hydro,3565,,,,,
1/1/2018 9:40,EST,Dual Fuel,5482,,,,,
1/1/2018 9:40,EST,Natural Gas,2707,,,,,
1/1/2018 9:40,EST,Nuclear,5413,,,,,
1/1/2018 9:40,EST,Other Fossil Fuels,400,,,,,
1/1/2018 9:40,EST,Other Renewables,251,,,,,
1/1/2018 9:40,EST,Wind,214,,,,,
1/1/2018 9:40,EST,Hydro,3515,,,,,
1/1/2018 9:45,EST,Dual Fuel,5456,,,,,
1/1/2018 9:45,EST,Natural Gas,2696,,,,,
1/1/2018 9:45,EST,Nuclear,5415,,,,,
1/1/2018 9:45,EST,Other Fossil Fuels,398,,,,,
1/1/2018 9:45,EST,Other Renewables,250,,,,,
1/1/2018 9:45,EST,Wind,227,,,,,
1/1/2018 9:45,EST,Hydro,3577,,,,,
1/1/2018 9:50,EST,Dual Fuel,5391,,,,,
1/1/2018 9:50,EST,Natural Gas,2682,,,,,
1/1/2018 9:50,EST,Nuclear,5413,,,,,
1/1/2018 9:50,EST,Other Fossil Fuels,390,,,,,
1/1/2018 9:50,EST,Other Renewables,248,,,,,
1/1/2018 9:50,EST,Wind,228,,,,,
1/1/2018 9:50,EST,Hydro,3591,,,,,
1/1/2018 9:55,EST,Dual Fuel,5422,,,,,
1/1/2018 9:55,EST,Natural Gas,2674,,,,,
1/1/2018 9:55,EST,Nuclear,5415,,,,,
1/1/2018 9:55,EST,Other Fossil Fuels,317,,,,,
1/1/2018 9:55,EST,Other Renewables,249,,,,,
1/1/2018 9:55,EST,Wind,232,,,,,
1/1/2018 9:55,EST,Hydro,3489,,,,,
1/1/2018 10:00,EST,Dual Fuel,5431,,,,,
1/1/2018 10:00,EST,Natural Gas,2665,,,,,
1/1/2018 10:00,EST,Nuclear,5414,,,,,
1/1/2018 10:00,EST,Other Fossil Fuels,259,,,,,
1/1/2018 10:00,EST,Other Renewables,248,,,,,
1/1/2018 10:00,EST,Wind,234,,,,,
1/1/2018 10:00,EST,Hydro,3475,,,,,
1/1/2018 10:05,EST,Dual Fuel,5401,,,,,
1/1/2018 10:05,EST,Natural Gas,2666,,,,,
1/1/2018 10:05,EST,Nuclear,5414,,,,,
1/1/2018 10:05,EST,Other Fossil Fuels,267,,,,,
1/1/2018 10:05,EST,Other Renewables,248,,,,,
1/1/2018 10:05,EST,Wind,231,,,,,
1/1/2018 10:05,EST,Hydro,3517,,,,,
1/1/2018 10:10,EST,Dual Fuel,5347,,,,,
1/1/2018 10:10,EST,Natural Gas,2616,,,,,
1/1/2018 10:10,EST,Nuclear,5413,,,,,
1/1/2018 10:10,EST,Other Fossil Fuels,253,,,,,
1/1/2018 10:10,EST,Other Renewables,247,,,,,
1/1/2018 10:10,EST,Wind,236,,,,,
1/1/2018 10:10,EST,Hydro,3608,,,,,
1/1/2018 10:15,EST,Dual Fuel,5364,,,,,
1/1/2018 10:15,EST,Natural Gas,2500,,,,,
1/1/2018 10:15,EST,Nuclear,5413,,,,,
1/1/2018 10:15,EST,Other Fossil Fuels,242,,,,,
1/1/2018 10:15,EST,Other Renewables,247,,,,,
1/1/2018 10:15,EST,Wind,239,,,,,
1/1/2018 10:15,EST,Hydro,3606,,,,,
1/1/2018 10:20,EST,Dual Fuel,5361,,,,,
1/1/2018 10:20,EST,Natural Gas,2368,,,,,
1/1/2018 10:20,EST,Nuclear,5414,,,,,
1/1/2018 10:20,EST,Other Fossil Fuels,229,,,,,
1/1/2018 10:20,EST,Other Renewables,247,,,,,
1/1/2018 10:20,EST,Wind,245,,,,,
1/1/2018 10:20,EST,Hydro,3589,,,,,
1/1/2018 10:25,EST,Dual Fuel,5307,,,,,
1/1/2018 10:25,EST,Natural Gas,2334,,,,,
1/1/2018 10:25,EST,Nuclear,5415,,,,,
1/1/2018 10:25,EST,Other Fossil Fuels,229,,,,,
1/1/2018 10:25,EST,Other Renewables,246,,,,,
1/1/2018 10:25,EST,Wind,242,,,,,
1/1/2018 10:25,EST,Hydro,3613,,,,,
1/1/2018 10:30,EST,Dual Fuel,5260,,,,,
1/1/2018 10:30,EST,Natural Gas,2452,,,,,
1/1/2018 10:30,EST,Nuclear,5413,,,,,
1/1/2018 10:30,EST,Other Fossil Fuels,234,,,,,
1/1/2018 10:30,EST,Other Renewables,249,,,,,
1/1/2018 10:30,EST,Wind,239,,,,,
1/1/2018 10:30,EST,Hydro,3636,,,,,
1/1/2018 10:35,EST,Dual Fuel,5213,,,,,
1/1/2018 10:35,EST,Natural Gas,2505,,,,,
1/1/2018 10:35,EST,Nuclear,5412,,,,,
1/1/2018 10:35,EST,Other Fossil Fuels,235,,,,,
1/1/2018 10:35,EST,Other Renewables,246,,,,,
1/1/2018 10:35,EST,Wind,240,,,,,
1/1/2018 10:35,EST,Hydro,3612,,,,,
1/1/2018 10:40,EST,Dual Fuel,5192,,,,,
1/1/2018 10:40,EST,Natural Gas,2605,,,,,
1/1/2018 10:40,EST,Nuclear,5412,,,,,
1/1/2018 10:40,EST,Other Fossil Fuels,206,,,,,
1/1/2018 10:40,EST,Other Renewables,244,,,,,
1/1/2018 10:40,EST,Wind,241,,,,,
1/1/2018 10:40,EST,Hydro,3588,,,,,
1/1/2018 10:45,EST,Dual Fuel,5149,,,,,
1/1/2018 10:45,EST,Natural Gas,2610,,,,,
1/1/2018 10:45,EST,Nuclear,5413,,,,,
1/1/2018 10:45,EST,Other Fossil Fuels,177,,,,,
1/1/2018 10:45,EST,Other Renewables,247,,,,,
1/1/2018 10:45,EST,Wind,245,,,,,
1/1/2018 10:45,EST,Hydro,3603,,,,,
1/1/2018 10:50,EST,Dual Fuel,5100,,,,,
1/1/2018 10:50,EST,Natural Gas,2604,,,,,
1/1/2018 10:50,EST,Nuclear,5413,,,,,
1/1/2018 10:50,EST,Other Fossil Fuels,178,,,,,
1/1/2018 10:50,EST,Other Renewables,251,,,,,
1/1/2018 10:50,EST,Wind,256,,,,,
1/1/2018 10:50,EST,Hydro,3638,,,,,
1/1/2018 10:55,EST,Dual Fuel,5048,,,,,
1/1/2018 10:55,EST,Natural Gas,2618,,,,,
1/1/2018 10:55,EST,Nuclear,5411,,,,,
1/1/2018 10:55,EST,Other Fossil Fuels,177,,,,,
1/1/2018 10:55,EST,Other Renewables,249,,,,,
1/1/2018 10:55,EST,Wind,255,,,,,
1/1/2018 10:55,EST,Hydro,3649,,,,,
1/1/2018 10:56,EST,Dual Fuel,4976,,,,,
1/1/2018 10:56,EST,Natural Gas,2634,,,,,
1/1/2018 10:56,EST,Nuclear,5410,,,,,
1/1/2018 10:56,EST,Other Fossil Fuels,177,,,,,
1/1/2018 10:56,EST,Other Renewables,249,,,,,
1/1/2018 10:56,EST,Wind,254,,,,,
1/1/2018 10:56,EST,Hydro,3660,,,,,
1/1/2018 10:59,EST,Dual Fuel,4975,,,,,
1/1/2018 10:59,EST,Natural Gas,2619,,,,,
1/1/2018 10:59,EST,Nuclear,5411,,,,,
1/1/2018 10:59,EST,Other Fossil Fuels,176,,,,,
1/1/2018 10:59,EST,Other Renewables,249,,,,,
1/1/2018 10:59,EST,Wind,254,,,,,
1/1/2018 10:59,EST,Hydro,3652,,,,,
1/1/2018 11:00,EST,Dual Fuel,4963,,,,,
1/1/2018 11:00,EST,Natural Gas,2600,,,,,
1/1/2018 11:00,EST,Nuclear,5409,,,,,
1/1/2018 11:00,EST,Other Fossil Fuels,176,,,,,
1/1/2018 11:00,EST,Other Renewables,249,,,,,
1/1/2018 11:00,EST,Wind,248,,,,,
1/1/2018 11:00,EST,Hydro,3601,,,,,
1/1/2018 11:05,EST,Dual Fuel,5006,,,,,
1/1/2018 11:05,EST,Natural Gas,2561,,,,,
1/1/2018 11:05,EST,Nuclear,5414,,,,,
1/1/2018 11:05,EST,Other Fossil Fuels,177,,,,,
1/1/2018 11:05,EST,Other Renewables,247,,,,,
1/1/2018 11:05,EST,Wind,251,,,,,
1/1/2018 11:05,EST,Hydro,3519,,,,,
1/1/2018 11:10,EST,Dual Fuel,4991,,,,,
1/1/2018 11:10,EST,Natural Gas,2455,,,,,
1/1/2018 11:10,EST,Nuclear,5411,,,,,
1/1/2018 11:10,EST,Other Fossil Fuels,177,,,,,
